time,value
2012021609,17.1
2012021610,17.7
2012021611,19.0
2012021612,15.2
2012021613,15.2
2012021614,15.3
2012021615,14.0
2012021616,13.0
2012021617,12.8
2012021618,12.8
2012021619,13.1
2012021620,12.3
2012021621,11.3
2012021622,14.8
2012021623,14.4
2012021700,13.0
2012021701,14.6
2012021702,15.4
2012021703,12.9
2012021704,15.2
2012021705,15.4
2012021706,15.2
2012021707,15.3
2012021708,15.8
2012021709,15.5
2012021710,14.1
2012021711,14.8
2012021712,16.7
2012021713,15.4
2012021714,15.3
2012021715,14.8
2012021716,14.9
2012021717,15.3
2012021718,13.9
2012021719,14.6
2012021720,14.3
2012021721,14.4
2012021722,15.2
2012021723,15.7
2012021800,14.5
2012021801,14.4
2012021802,15.5
2012021803,14.5
2012021804,16.5
2012021805,16.9
2012021806,17.0
2012021807,16.5
2012021808,16.4
2012021809,16.6
2012021810,16.0
2012021811,18.1
2012021812,16.4
2012021813,16.2
2012021814,16.0
2012021815,16.1
2012021816,15.0
2012021817,14.3
2012021818,13.6
2012021819,13.5
2012021820,12.7
2012021821,13.4
2012021822,14.8
2012021823,15.3
2012021900,15.6
2012021901,14.8
2012021902,16.2
2012021903,17.8
2012021904,16.0
2012021905,16.3
2012021906,17.5
2012021907,17.5
2012021908,16.7
2012021909,17.9
2012021910,19.0
2012021911,17.9
2012021912,19.0
2012021913,16.1
2012021914,18.8
2012021915,16.5
2012021916,15.8
2012021917,15.6
2012021918,13.9
2012021919,15.0
2012021920,14.2
2012021921,16.5
2012021922,16.5
2012021923,14.7
2012022000,16.9
2012022001,15.6
2012022002,14.8
2012022003,17.8
2012022004,16.3
2012022005,17.0
2012022006,17.6
2012022007,17.9
2012022008,17.1
2012022009,17.1
2012022010,18.0
2012022011,16.0
2012022012,18.0
2012022013,16.7
2012022014,16.3
2012022015,17.1
2012022016,15.7
2012022017,15.8
2012022018,14.5
2012022019,14.4
2012022020,14.6
2012022021,15.3
2012022022,14.3
2012022023,14.8
2012022100,16.1
2012022101,15.2
2012022102,15.7
2012022103,17.3
2012022104,16.4
2012022105,18.0
2012022106,17.3
2012022107,17.4
2012022108,16.5
2012022109,16.9
2012022110,18.0
2012022111,15.5
2012022112,17.4
2012022113,17.2
2012022114,16.3
2012022115,16.9
2012022116,15.8
2012022117,15.2
2012022118,15.6
2012022119,16.3
2012022120,15.8
2012022121,14.8
2012022122,16.7
2012022123,16.6
2012022200,15.1
2012022201,16.6
2012022202,17.5
2012022203,17.3
2012022204,16.2
2012022205,16.7
2012022206,15.8
2012022207,17.0
2012022208,16.9
2012022209,16.7
2012022210,16.0
2012022211,16.4
2012022212,17.1
2012022213,18.0
2012022214,17.1
2012022215,16.1
2012022216,16.3
2012022217,15.1
2012022218,15.9
2012022219,15.8
2012022220,13.7
2012022221,11.3
2012022222,9.1
2012022223,10.2
2012022300,10.4
2012022301,10.7
2012022302,10.8
2012022303,10.3
2012022304,11.6
2012022305,11.9
2012022306,10.0
2012022307,12.1
2012022308,13.0
2012022309,13.7
2012022310,13.1
2012022311,14.5
2012022312,13.3
2012022313,14.1
2012022314,13.5
2012022315,13.8
2012022316,13.6
2012022317,14.1
2012022318,14.7
2012022319,14.6
2012022320,13.3
2012022321,14.4
2012022322,13.8
2012022323,14.3
2012022400,16.1
2012022401,15.6
2012022402,16.0
2012022403,16.9
2012022404,17.5
2012022405,16.5
2012022406,19.3
2012022407,17.3
2012022408,19.2
2012022409,17.7
2012022410,17.0
2012022411,16.3
2012022412,17.6
2012022413,17.7
2012022414,17.5
2012022415,16.7
2012022416,16.4
2012022417,19.0
2012022418,15.5
2012022419,15.7
2012022420,17.2
2012022421,14.9
2012022422,13.7
2012022423,12.7
2012022500,13.5
2012022501,12.7
2012022502,11.3
2012022503,14.3
2012022504,13.9
2012022505,14.2
2012022506,16.0
2012022507,14.0
2012022508,15.8
2012022509,13.8
2012022510,14.7
2012022511,16.2
2012022512,15.6
2012022513,14.6
2012022514,15.9
2012022515,13.5
2012022516,13.9
2012022517,15.0
2012022518,15.9
2012022519,12.8
2012022520,14.6
2012022521,15.9
2012022522,15.3
2012022523,13.2
2012022600,14.8
2012022601,16.8
2012022602,16.6
2012022603,17.4
2012022604,16.7
2012022605,17.2
2012022606,19.3
2012022607,17.3
2012022608,16.4
2012022609,17.1
2012022610,16.1
2012022611,17.5
2012022612,16.6
2012022613,16.7
2012022614,17.0
2012022615,15.9
2012022616,16.5
2012022617,16.7
2012022618,16.3
2012022619,17.0
2012022620,16.3
2012022621,17.2
2012022622,15.6
2012022623,16.1
2012022700,17.4
2012022701,15.3
2012022702,17.7
2012022703,17.4
2012022704,18.6
2012022705,18.5
2012022706,17.4
2012022707,17.3
2012022708,18.4
2012022709,16.6
2012022710,18.0
2012022711,18.4
2012022712,17.6
2012022713,17.0
2012022714,19.9
2012022715,17.8
2012022716,17.5
2012022717,16.0
2012022718,17.3
2012022719,17.1
2012022720,18.0
2012022721,17.3
2012022722,17.0
2012022723,18.8
2012022800,18.1
2012022801,15.9
2012022802,18.2
2012022803,17.0
2012022804,18.2
2012022805,18.1
2012022806,17.6
2012022807,16.8
2012022808,19.6
2012022809,19.8
2012022810,18.2
2012022811,18.1
2012022812,18.4
2012022813,18.3
2012022814,18.2
2012022815,19.0
2012022816,15.6
2012022817,17.8
2012022818,17.5
2012022819,16.4
2012022820,15.7
2012022821,16.5
2012022822,17.7
2012022823,18.7
2012022900,15.6
2012022901,18.0
2012022902,16.8
2012022903,17.2
2012022904,17.6
2012022905,17.7
2012022906,18.0
2012022907,17.1
2012022908,18.6
2012022909,18.3
2012022910,18.3
2012022911,17.3
2012022912,17.7
2012022913,17.4
2012022914,17.7
2012022915,17.6
2012022916,15.5
2012022917,15.2
2012022918,14.3
2012022919,14.6
2012022920,15.9
2012022921,16.4
2012022922,15.0
2012022923,14.6
2012030100,15.2
2012030101,16.7
2012030102,14.3
2012030103,15.8
2012030104,16.1
2012030105,16.3
2012030106,15.4
2012030107,15.8
2012030108,16.5
2012030109,16.0
2012030110,18.0
2012030111,15.8
2012030112,16.8
2012030113,16.9
2012030114,17.1
2012030115,17.1
2012030116,16.1
2012030117,14.9
2012030118,15.4
2012030119,16.9
2012030120,15.1
2012030121,15.2
2012030122,15.3
2012030123,16.2
2012030200,15.0
2012030201,15.2
2012030202,15.0
2012030203,15.9
2012030204,15.9
2012030205,16.7
2012030206,15.2
2012030207,16.4
2012030208,16.3
2012030209,16.3
2012030210,19.1
2012030211,17.6
2012030212,17.6
2012030213,17.4
2012030214,18.4
2012030215,17.9
2012030216,19.6
2012030217,18.4
2012030218,17.3
2012030219,16.9
2012030220,17.5
2012030221,18.6
2012030222,17.5
2012030223,17.7
2012030300,17.1
2012030301,17.5
2012030302,18.5
2012030303,18.6
2012030304,18.9
2012030305,17.7
2012030306,17.2
2012030307,19.0
2012030308,19.3
2012030309,17.3
2012030310,19.5
2012030311,18.7
2012030312,17.2
2012030313,17.9
2012030314,20.1
2012030315,18.7
2012030316,17.1
2012030317,17.9
2012030318,20.1
2012030319,18.4
2012030320,17.6
2012030321,19.8
2012030322,19.2
2012030323,17.4
2012030400,16.2
2012030401,18.5
2012030402,19.9
2012030403,20.1
2012030404,18.0
2012030405,18.0
2012030406,18.0
2012030407,17.5
2012030408,18.7
2012030409,17.9
2012030410,19.0
2012030411,20.9
2012030412,19.4
2012030413,18.6
2012030414,17.8
2012030415,18.6
2012030416,17.8
2012030417,17.0
2012030418,18.1
2012030419,17.3
2012030420,18.8
2012030421,17.4
2012030422,16.3
2012030423,18.6
2012030500,19.4
2012030501,17.2
2012030502,19.0
2012030503,19.3
2012030504,19.7
2012030505,19.2
2012030506,20.7
2012030507,19.4
2012030508,18.2
2012030509,18.5
2012030510,18.6
2012030511,18.3
2012030512,18.7
2012030513,17.7
2012030514,18.0
2012030515,18.9
2012030516,18.4
2012030517,17.3
2012030518,18.5
2012030519,19.1
2012030520,17.3
2012030521,19.3
2012030522,17.0
2012030523,17.8
2012030600,17.7
2012030601,16.8
2012030602,14.3
2012030603,16.6
2012030604,15.8
2012030605,14.2
2012030606,14.7
2012030607,13.2
2012030608,12.3
2012030609,11.6
2012030610,12.3
2012030611,11.2
2012030612,9.9
2012030613,10.0
2012030614,9.9
2012030615,10.2
2012030616,10.3
2012030617,8.3
2012030618,8.0
2012030619,7.5
2012030620,9.0
2012030621,8.9
2012030622,11.3
2012030623,10.0
2012030700,11.2
2012030701,10.9
2012030702,12.9
2012030703,11.6
2012030704,12.8
2012030705,12.8
2012030706,13.6
2012030707,13.4
2012030708,11.9
2012030709,11.9
2012030710,11.6
2012030711,11.2
2012030712,10.8
2012030713,9.7
2012030714,11.2
2012030715,10.4
2012030716,9.2
2012030717,8.7
2012030718,8.6
2012030719,8.7
2012030720,8.1
2012030721,8.1
2012030722,9.3
2012030723,8.9
2012030800,9.2
2012030801,9.7
2012030802,10.6
2012030803,13.2
2012030804,12.2
2012030805,12.5
2012030806,12.2
2012030807,11.9
2012030808,12.7
2012030809,12.8
2012030810,15.3
2012030811,14.0
2012030812,16.2
2012030813,14.6
2012030814,14.2
2012030815,13.2
2012030816,15.6
2012030817,16.1
2012030818,15.2
2012030819,15.3
2012030820,15.1
2012030821,16.4
2012030822,16.9
2012030823,16.3
2012030900,16.8
2012030901,16.7
2012030902,16.6
2012030903,14.9
2012030904,15.7
2012030905,18.3
2012030906,18.7
2012030907,16.5
2012030908,17.6
2012030909,17.0
2012030910,16.7
2012030911,17.8
2012030912,18.3
2012030913,18.0
2012030914,18.2
2012030915,17.2
2012030916,17.4
2012030917,15.9
2012030918,19.8
2012030919,16.1
2012030920,17.2
2012030921,15.9
2012030922,18.2
2012030923,15.1
2012031000,17.0
2012031001,17.1
2012031002,16.9
2012031003,17.2
2012031004,17.5
2012031005,17.7
2012031006,18.0
2012031007,17.3
2012031008,17.1
2012031009,16.4
2012031010,17.7
2012031011,17.4
2012031012,15.3
2012031013,15.0
2012031014,13.8
2012031015,13.2
2012031016,13.9
2012031017,14.8
2012031018,12.9
2012031019,11.8
2012031020,12.6
2012031021,15.5
2012031022,14.1
2012031023,14.7
2012031100,15.9
2012031101,15.1
2012031102,15.1
2012031103,15.2
2012031104,16.9
2012031105,15.8
2012031106,17.1
2012031107,17.3
2012031108,16.7
2012031109,17.2
2012031110,16.7
2012031111,17.2
2012031112,15.6
2012031113,15.8
2012031114,17.5
2012031115,15.2
2012031116,15.2
2012031117,16.2
2012031118,15.6
2012031119,13.5
2012031120,15.9
2012031121,15.9
2012031122,14.3
2012031123,15.7
2012031200,16.6
2012031201,15.6
2012031202,16.8
2012031203,16.1
2012031204,17.1
2012031205,18.0
2012031206,16.7
2012031207,16.7
2012031208,17.9
2012031209,17.3
2012031210,16.8
2012031211,17.8
2012031212,16.2
2012031213,19.1
2012031214,17.3
2012031215,17.0
2012031216,15.5
2012031217,18.4
2012031218,15.8
2012031219,17.0
2012031220,18.2
2012031221,16.6
2012031222,16.5
2012031223,16.2
2012031300,16.9
2012031301,17.2
2012031302,16.9
2012031303,17.3
2012031304,17.9
2012031305,17.6
2012031306,19.0
2012031307,19.1
2012031308,18.7
2012031309,18.0
2012031310,18.1
2012031311,16.8
2012031312,18.0
2012031313,17.9
2012031314,18.0
2012031315,14.4
2012031316,12.9
2012031317,12.1
2012031318,13.4
2012031319,11.6
2012031320,12.1
2012031321,10.4
2012031322,8.6
2012031323,9.4
2012031400,10.0
2012031401,9.4
2012031402,9.3
2012031403,10.2
2012031404,9.6
2012031405,10.4
2012031406,10.2
2012031407,11.4
2012031408,10.3
2012031409,10.4
2012031410,11.7
2012031411,12.6
2012031412,13.3
2012031413,12.6
2012031414,12.5
2012031415,12.7
2012031416,12.7
2012031417,12.3
2012031418,12.9
2012031419,14.4
2012031420,13.6
2012031421,12.7
2012031422,14.8
2012031423,13.3
2012031500,14.2
2012031501,15.0
2012031502,15.5
2012031503,15.5
2012031504,16.5
2012031505,16.0
2012031506,15.9
2012031507,18.1
2012031508,16.1
2012031509,16.9
2012031510,16.3
2012031511,17.8
2012031512,16.0
2012031513,16.9
2012031514,16.7
2012031515,17.4
2012031516,18.3
2012031517,15.9
2012031518,16.7
2012031519,16.3
2012031520,16.7
2012031521,16.3
2012031522,16.7
2012031523,16.3
2012031600,16.7
2012031601,17.1
2012031602,15.5
2012031603,18.3
2012031604,16.6
2012031605,17.2
2012031606,17.8
2012031607,16.1
2012031608,17.8
2012031609,17.5
2012031610,16.6
2012031611,16.6
2012031612,19.0
2012031613,17.1
2012031614,17.7
2012031615,17.9
2012031616,16.6
2012031617,17.5
2012031618,17.9
2012031619,17.0
2012031620,15.9
2012031621,18.5
2012031622,16.7
2012031623,15.4
2012031700,16.4
2012031701,16.6
2012031702,15.4
2012031703,16.5
2012031704,15.8
2012031705,16.7
2012031706,15.9
2012031707,17.5
2012031708,17.2
2012031709,17.8
2012031710,17.8
2012031711,16.0
2012031712,17.5
2012031713,17.6
2012031714,17.4
2012031715,18.4
2012031716,18.7
2012031717,18.2
2012031718,18.6
2012031719,18.4
2012031720,17.3
2012031721,17.5
2012031722,16.8
2012031723,17.5
2012031800,17.5
2012031801,17.3
2012031802,18.4
2012031803,17.5
2012031804,17.7
2012031805,17.7
2012031806,18.2
2012031807,17.5
2012031808,17.9
2012031809,15.6
2012031810,19.4
2012031811,17.7
2012031812,18.6
2012031813,17.7
2012031814,19.8
2012031815,18.2
2012031816,17.1
2012031817,20.1
2012031818,20.1
2012031819,18.6
2012031820,18.8
2012031821,19.4
2012031822,19.2
2012031823,17.4
2012031900,18.6
2012031901,19.8
2012031902,18.9
2012031903,20.7
2012031904,19.6
2012031905,18.2
2012031906,18.6
2012031907,18.2
2012031908,18.3
2012031909,19.0
2012031910,18.2
2012031911,17.1
2012031912,18.9
2012031913,18.7
2012031914,18.9
2012031915,17.1
2012031916,18.2
2012031917,20.1
2012031918,17.8
2012031919,18.5
2012031920,18.4
2012031921,17.7
2012031922,19.6
2012031923,17.5
2012032000,18.7
2012032001,18.2
2012032002,19.6
2012032003,17.6
2012032004,18.1
2012032005,19.9
2012032006,17.1
2012032007,18.5
2012032008,20.6
2012032009,20.7
2012032010,18.5
2012032011,17.4
2012032012,19.8
2012032013,19.2
2012032014,20.0
2012032015,17.2
2012032016,18.1
2012032017,19.6
2012032018,16.0
2012032019,17.5
2012032020,16.0
2012032021,16.5
2012032022,18.5
2012032023,16.9
2012032100,17.5
2012032101,17.2
2012032102,17.5
2012032103,16.9
2012032104,17.9
2012032105,18.0
2012032106,19.0
2012032107,17.2
2012032108,18.3
2012032109,16.7
2012032110,17.0
2012032111,18.8
2012032112,19.2
2012032113,18.6
2012032114,18.4
2012032115,19.2
2012032116,17.8
2012032117,17.5
2012032118,17.4
2012032119,16.9
2012032120,17.5
2012032121,16.3
2012032122,17.0
2012032123,16.9
2012032200,17.1
2012032201,17.3
2012032202,15.0
2012032203,16.1
2012032204,18.3
2012032205,16.8
2012032206,16.2
2012032207,16.7
2012032208,14.9
2012032209,15.8
2012032210,16.3
2012032211,15.9
2012032212,14.3
2012032213,15.1
2012032214,16.3
2012032215,15.7
2012032216,14.5
2012032217,15.3
2012032218,15.2
2012032219,15.9
2012032220,15.0
2012032221,17.2
2012032222,15.9
2012032223,14.6
2012032300,17.1
2012032301,16.7
2012032302,17.0
2012032303,16.5
2012032304,17.4
2012032305,17.5
2012032306,17.7
2012032307,17.0
2012032308,15.4
2012032309,18.4
2012032310,15.5
2012032311,13.6
2012032312,13.2
2012032313,11.9
2012032314,10.6
2012032315,11.0
2012032316,11.2
2012032317,10.1
2012032318,10.2
2012032319,9.6
2012032320,9.8
2012032321,10.8
2012032322,11.3
2012032323,12.9
2012032400,11.6
2012032401,11.8
2012032402,13.7
2012032403,12.5
2012032404,14.3
2012032405,12.9
2012032406,14.7
2012032407,12.1
2012032408,14.0
2012032409,11.8
2012032410,13.1
2012032411,13.2
2012032412,14.8
2012032413,11.3
2012032414,11.5
2012032415,12.3
2012032416,11.8
2012032417,13.4
2012032418,12.8
2012032419,13.0
2012032420,12.2
2012032421,12.1
2012032422,10.6
2012032423,11.6
2012032500,13.3
2012032501,13.3
2012032502,13.8
2012032503,14.4
2012032504,15.5
2012032505,14.1
2012032506,15.5
2012032507,15.6
2012032508,14.5
2012032509,16.9
2012032510,16.0
2012032511,14.7
2012032512,15.7
2012032513,15.5
2012032514,16.9
2012032515,15.7
2012032516,14.5
2012032517,16.1
2012032518,14.9
2012032519,16.7
2012032520,15.0
2012032521,15.9
2012032522,14.0
2012032523,16.2
2012032600,15.8
2012032601,14.8
2012032602,16.8
2012032603,16.1
2012032604,17.0
2012032605,16.7
2012032606,14.9
2012032607,15.6
2012032608,16.7
2012032609,16.9
2012032610,17.3
2012032611,17.1
2012032612,16.7
2012032613,16.9
2012032614,17.3
2012032615,16.1
2012032616,0.0
2012032617,0.0
2012032618,32.7
2012032619,20.4
2012032620,18.8
2012032621,15.8
2012032622,15.5
2012032623,14.6
2012032700,14.6
2012032701,14.9
2012032702,15.7
2012032703,14.9
2012032704,15.8
2012032705,16.3
2012032706,16.2
2012032707,15.6
2012032708,16.7
2012032709,17.2
2012032710,15.6
2012032711,16.3
2012032712,16.1
2012032713,14.0
2012032714,13.5
2012032715,12.7
2012032716,12.4
2012032717,11.2
2012032718,10.4
2012032719,10.9
2012032720,11.0
2012032721,10.7
2012032722,11.8
2012032723,11.5
2012032800,11.2
2012032801,11.8
2012032802,13.3
2012032803,12.0
2012032804,13.7
2012032805,13.9
2012032806,13.6
2012032807,14.6
2012032808,14.9
2012032809,15.6
2012032810,14.3
2012032811,15.8
2012032812,14.5
2012032813,12.4
2012032814,15.4
2012032815,15.2
2012032816,15.1
2012032817,14.5
2012032818,14.7
2012032819,15.5
2012032820,16.4
2012032821,14.8
2012032822,14.8
2012032823,15.0
2012032900,16.0
2012032901,16.6
2012032902,15.0
2012032903,16.5
2012032904,16.7
2012032905,17.9
2012032906,16.2
2012032907,15.6
2012032908,18.1
2012032909,16.9
2012032910,14.2
2012032911,16.2
2012032912,14.2
2012032913,14.8
2012032914,12.1
2012032915,12.7
2012032916,11.4
2012032917,9.1
2012032918,9.1
2012032919,9.7
2012032920,9.5
2012032921,9.8
2012032922,9.9
2012032923,10.5
2012033000,10.1
2012033001,11.6
2012033002,11.5
2012033003,12.9
2012033004,13.1
2012033005,12.9
2012033006,12.9
2012033007,12.7
2012033008,14.4
2012033009,13.8
2012033010,15.2
2012033011,14.3
2012033012,13.1
2012033013,12.4
2012033014,11.8
2012033015,13.3
2012033016,11.8
2012033017,11.8
2012033018,12.6
2012033019,12.3
2012033020,12.6
2012033021,14.2
2012033022,12.6
2012033023,13.1
2012033100,13.9
2012033101,15.0
2012033102,14.2
2012033103,13.2
2012033104,15.8
2012033105,15.4
2012033106,14.4
2012033107,16.1
2012033108,16.2
2012033109,16.6
2012033110,15.1
2012033111,15.9
2012033112,14.3
2012033113,16.3
2012033114,15.9
2012033115,15.8
2012033116,15.8
2012033117,17.7
2012033118,17.5
2012033119,16.6
2012033120,17.1
2012033121,16.7
2012033122,16.6
2012033123,16.1
2012040100,16.6
2012040101,17.2
2012040102,17.6
2012040103,16.6
2012040104,18.2
2012040105,19.3
2012040106,17.6
2012040107,17.9
2012040108,17.3
2012040109,17.5
2012040110,18.0
2012040111,18.3
2012040112,18.6
2012040113,16.3
2012040114,16.4
2012040115,18.2
2012040116,19.0
2012040117,19.7
2012040118,17.7
2012040119,16.8
2012040120,17.3
2012040121,20.8
2012040122,18.2
2012040123,18.7
2012040200,18.4
2012040201,17.7
2012040202,18.3
2012040203,17.7
2012040204,18.7
2012040205,19.7
2012040206,16.6
2012040207,19.4
2012040208,18.9
2012040209,18.4
2012040210,18.5
2012040211,18.1
2012040212,17.1
2012040213,16.7
2012040214,17.0
2012040215,17.2
2012040216,16.8
2012040217,17.3
2012040218,16.7
2012040219,16.8
2012040220,15.9
2012040221,15.2
2012040222,15.8
2012040223,15.6
2012040300,14.8
2012040301,15.7
2012040302,14.4
2012040303,15.2
2012040304,14.4
2012040305,15.7
2012040306,13.9
2012040307,15.0
2012040308,14.6
2012040309,16.0
2012040310,14.8
2012040311,15.4
2012040312,14.6
2012040313,14.0
2012040314,12.9
2012040315,13.1
2012040316,12.0
2012040317,10.9
2012040318,10.6
2012040319,11.2
2012040320,11.3
2012040321,11.7
2012040322,11.6
2012040323,10.6
2012040400,9.3
2012040401,10.7
2012040402,10.3
2012040403,10.2
2012040404,10.6
2012040405,11.4
2012040406,9.5
2012040407,10.8
2012040408,11.5
2012040409,11.2
2012040410,11.6
2012040411,12.7
2012040412,12.9
2012040413,13.4
2012040414,10.9
2012040415,12.5
2012040416,10.0
2012040417,10.7
2012040418,11.2
2012040419,10.5
2012040420,10.0
2012040421,10.2
2012040422,9.4
2012040423,10.6
2012040500,12.7
2012040501,10.8
2012040502,11.8
2012040503,12.0
2012040504,11.9
2012040505,13.0
2012040506,13.1
2012040507,13.8
2012040508,14.0
2012040509,12.9
2012040510,13.7
2012040511,13.6
2012040512,12.1
2012040513,11.2
2012040514,12.5
2012040515,12.3
2012040516,12.1
2012040517,10.9
2012040518,8.6
2012040519,10.7
2012040520,9.7
2012040521,11.4
2012040522,10.8
2012040523,10.9
2012040600,12.0
2012040601,12.9
2012040602,11.1
2012040603,12.9
2012040604,14.2
2012040605,13.5
2012040606,13.5
2012040607,15.6
2012040608,14.8
2012040609,13.4
2012040610,14.6
2012040611,13.7
2012040612,13.7
2012040613,14.6
2012040614,13.7
2012040615,13.7
2012040616,13.3
2012040617,12.4
2012040618,12.8
2012040619,11.2
2012040620,13.1
2012040621,12.7
2012040622,13.8
2012040623,13.6
2012040700,14.2
2012040701,15.0
2012040702,14.8
2012040703,16.4
2012040704,15.8
2012040705,15.4
2012040706,13.8
2012040707,16.0
2012040708,15.9
2012040709,16.6
2012040710,16.9
2012040711,16.7
2012040712,15.3
2012040713,16.2
2012040714,16.8
2012040715,16.0
2012040716,16.1
2012040717,15.0
2012040718,15.3
2012040719,16.0
2012040720,17.5
2012040721,15.8
2012040722,15.7
2012040723,17.0
2012040800,14.8
2012040801,14.2
2012040802,16.6
2012040803,14.6
