time,max,min,mean,median
20130417,33.9,24.1,29.176388888888894,29.049999999999997
20130420,34.5,26.6,30.148611111111094,30.0
20130423,31.6,19.6,26.043055555555547,26.45
20130426,28.3,22.3,25.788888888888888,26.2
20130429,26.2,17.2,22.55208333333334,22.4
20130501,33.8,22.7,29.88333333333334,30.45
20130504,33.1,24.2,28.82638888888889,28.85
20130507,34.9,23.9,27.805555555555557,27.6
20130510,33.4,22.2,27.763888888888896,27.75
20130513,31.9,26.4,29.60972222222223,29.65
20130516,34.2,28.3,31.46944444444446,31.5
20130519,35.0,24.7,30.61666666666666,31.05
20130522,32.3,24.6,28.501388888888894,28.6
20130525,34.6,25.7,30.258333333333326,30.35
20130528,35.0,20.1,28.180555555555554,28.85
20130531,30.3,24.5,27.32916666666667,27.35
20130600,34.6,28.3,31.320833333333344,31.35
20130603,35.8,25.7,30.98055555555556,31.4
